aS_vs_dE_abscissa,aS_vs_dE_spline,aS_vs_dE_regression,aS_vs_dS_abscissa,aS_vs_dS_spline,aS_vs_dS_regression,aS_vs_initT_abscissa,aS_vs_initT_spline,aS_vs_initT_regression,aS_vs_lBt0_abscissa,aS_vs_lBt0_spline,aS_vs_lBt0_regression,aS_vs_lae_abscissa,aS_vs_lae_spline,aS_vs_lae_regression,aS_vs_lk_abscissa,aS_vs_lk_spline,aS_vs_lk_regression,aS_vs_lw_abscissa,aS_vs_lw_spline,aS_vs_lw_regression,dE_vs_aS_abscissa,dE_vs_aS_spline,dE_vs_aS_regression,dE_vs_dS_abscissa,dE_vs_dS_spline,dE_vs_dS_regression,dE_vs_initT_abscissa,dE_vs_initT_spline,dE_vs_initT_regression,dE_vs_lBt0_abscissa,dE_vs_lBt0_spline,dE_vs_lBt0_regression,dE_vs_lae_abscissa,dE_vs_lae_spline,dE_vs_lae_regression,dE_vs_lk_abscissa,dE_vs_lk_spline,dE_vs_lk_regression,dE_vs_lw_abscissa,dE_vs_lw_spline,dE_vs_lw_regression,dS_vs_aS_abscissa,dS_vs_aS_spline,dS_vs_aS_regression,dS_vs_dE_abscissa,dS_vs_dE_spline,dS_vs_dE_regression,dS_vs_initT_abscissa,dS_vs_initT_spline,dS_vs_initT_regression,dS_vs_lBt0_abscissa,dS_vs_lBt0_spline,dS_vs_lBt0_regression,dS_vs_lae_abscissa,dS_vs_lae_spline,dS_vs_lae_regression,dS_vs_lk_abscissa,dS_vs_lk_spline,dS_vs_lk_regression,dS_vs_lw_abscissa,dS_vs_lw_spline,dS_vs_lw_regression,initT_vs_aS_abscissa,initT_vs_aS_spline,initT_vs_aS_regression,initT_vs_dE_abscissa,initT_vs_dE_spline,initT_vs_dE_regression,initT_vs_dS_abscissa,initT_vs_dS_spline,initT_vs_dS_regression,initT_vs_lBt0_abscissa,initT_vs_lBt0_spline,initT_vs_lBt0_regression,initT_vs_lae_abscissa,initT_vs_lae_spline,initT_vs_lae_regression,initT_vs_lk_abscissa,initT_vs_lk_spline,initT_vs_lk_regression,initT_vs_lw_abscissa,initT_vs_lw_spline,initT_vs_lw_regression,lBt0_vs_aS_abscissa,lBt0_vs_aS_spline,lBt0_vs_aS_regression,lBt0_vs_dE_abscissa,lBt0_vs_dE_spline,lBt0_vs_dE_regression,lBt0_vs_dS_abscissa,lBt0_vs_dS_spline,lBt0_vs_dS_regression,lBt0_vs_initT_abscissa,lBt0_vs_initT_spline,lBt0_vs_initT_regression,lBt0_vs_lae_abscissa,lBt0_vs_lae_spline,lBt0_vs_lae_regression,lBt0_vs_lk_abscissa,lBt0_vs_lk_spline,lBt0_vs_lk_regression,lBt0_vs_lw_abscissa,lBt0_vs_lw_spline,lBt0_vs_lw_regression,lae_vs_aS_abscissa,lae_vs_aS_spline,lae_vs_aS_regression,lae_vs_dE_abscissa,lae_vs_dE_spline,lae_vs_dE_regression,lae_vs_dS_abscissa,lae_vs_dS_spline,lae_vs_dS_regression,lae_vs_initT_abscissa,lae_vs_initT_spline,lae_vs_initT_regression,lae_vs_lBt0_abscissa,lae_vs_lBt0_spline,lae_vs_lBt0_regression,lae_vs_lk_abscissa,lae_vs_lk_spline,lae_vs_lk_regression,lae_vs_lw_abscissa,lae_vs_lw_spline,lae_vs_lw_regression,lk_vs_aS_abscissa,lk_vs_aS_spline,lk_vs_aS_regression,lk_vs_dE_abscissa,lk_vs_dE_spline,lk_vs_dE_regression,lk_vs_dS_abscissa,lk_vs_dS_spline,lk_vs_dS_regression,lk_vs_initT_abscissa,lk_vs_initT_spline,lk_vs_initT_regression,lk_vs_lBt0_abscissa,lk_vs_lBt0_spline,lk_vs_lBt0_regression,lk_vs_lae_abscissa,lk_vs_lae_spline,lk_vs_lae_regression,lk_vs_lw_abscissa,lk_vs_lw_spline,lk_vs_lw_regression,lw_vs_aS_abscissa,lw_vs_aS_spline,lw_vs_aS_regression,lw_vs_dE_abscissa,lw_vs_dE_spline,lw_vs_dE_regression,lw_vs_dS_abscissa,lw_vs_dS_spline,lw_vs_dS_regression,lw_vs_initT_abscissa,lw_vs_initT_spline,lw_vs_initT_regression,lw_vs_lBt0_abscissa,lw_vs_lBt0_spline,lw_vs_lBt0_regression,lw_vs_lae_abscissa,lw_vs_lae_spline,lw_vs_lae_regression,lw_vs_lk_abscissa,lw_vs_lk_spline,lw_vs_lk_regression
2.04023,0.00349024,0.003264,0.0468099,9.26946e-05,-0.000691295,2.88325,0.00138799,-0.000157809,0.00829381,-0.00043846,-0.00132019,0.306035,0.000435504,-0.000262759,0.4618,-0.00398047,-0.00135325,0.960404,-0.00396818,-0.00160708,0.0107434,0.0383254,0.0661288,0.0468099,-0.169101,-0.327484,2.88325,-0.0496883,-0.161147,0.00829381,0.0600662,0.16488,0.306035,-0.0680101,-0.110532,0.4618,-0.295029,-0.227558,0.960404,-0.434361,-0.327671,0.0107434,0.000959899,-0.000982341,2.04023,-0.0111209,-0.0140914,2.88325,-0.010411,-0.000434695,0.00829381,-0.000737167,0.00162298,0.306035,0.00398117,6.9497e-05,0.4618,0.00859502,0.00211721,0.960404,0.0188041,0.00896694,0.0107434,0.154349,-0.0942083,2.04023,-1.07192,-0.908806,0.0468099,-0.498737,-0.0790694,0.00829381,0.0586478,0.201078,0.306035,0.105595,0.136449,0.4618,0.499341,0.423008,0.960404,1.60307,0.950789,0.0107434,-0.00109546,3.01165e-05,2.04023,0.0015723,0.00288588,0.0468099,0.00174023,0.00117888,2.88325,0.00232266,0.00126568,0.306035,0.000844659,0.000399692,0.4618,0.000489383,-0.00128424,0.960404,-0.00040413,2.65205e-05,0.0107434,0.00733804,0.00743825,2.04023,-0.0509935,-0.0474973,0.0468099,-0.00750683,0.0161383,2.88325,0.0819389,0.0315377,0.00829381,0.00807159,0.00938167,0.4618,0.0505215,0.0298798,0.960404,-0.0213468,0.0229001,0.0107434,0.0611678,-0.0360301,2.04023,-0.0877597,-0.187308,0.0468099,0.0494324,0.0288155,2.88325,0.0343066,0.0566519,0.00829381,-0.0851559,-0.0991014,0.306035,0.0248722,0.0122879,0.960404,0.0439277,-0.0564931,0.0107434,0.121843,-0.0707676,2.04023,-0.270351,-0.349099,0.0468099,0.25813,0.16909,2.88325,0.134301,0.147187,0.00829381,-0.0225039,-0.0658662,0.306035,0.0578003,-0.018373,0.4618,-0.00096996,-0.0919393
2.10116,0.00435053,0.0033577,0.0491655,0.00069525,-0.000732625,3.09769,0.000780438,-0.000179155,0.00875525,-0.00175421,-0.00140592,0.324906,0.00292772,-0.000288274,0.489402,-0.00262677,-0.00143947,1.0157,-0.00232899,-0.00170344,0.011927,-0.0327595,0.0728446,0.0491655,-0.251102,-0.344147,3.09769,0.0339682,-0.173297,0.00875525,0.105641,0.174239,0.324906,-0.0549431,-0.11799,0.489402,-0.17164,-0.241079,1.0157,-0.460393,-0.346116,0.011927,0.00469247,-0.00105565,2.10116,-0.0138889,-0.0145037,3.09769,-0.00456713,-0.000442643,0.00875525,0.000414272,0.00173772,0.324906,0.00675207,9.47808e-05,0.489402,0.00699031,0.00225865,1.0157,0.0178703,0.0094807,0.011927,0.286017,-0.0973882,2.10116,-0.901929,-0.93406,0.0491655,-0.215771,-0.079737,0.00875525,0.0467533,0.216789,0.324906,0.19333,0.149393,0.489402,0.00790928,0.451308,1.0157,1.77802,1.00699,0.011927,0.00203126,-1.76289e-05,2.10116,0.00203412,0.0029586,0.0491655,0.00172701,0.00121491,3.09769,0.00247259,0.00132441,0.324906,0.00196044,0.000395958,0.489402,0.000619592,-0.00138513,1.0157,-8.07317e-05,2.66371e-06,0.011927,0.0231771,0.00700631,2.10116,-0.0533313,-0.0492588,0.0491655,0.00497233,0.0163796,3.09769,0.0902447,0.0330087,0.00875525,-0.00297784,0.00926815,0.489402,0.0600574,0.0309552,1.0157,-0.0102842,0.023541,0.011927,-0.00975112,-0.0383907,2.10116,-0.068381,-0.192473,0.0491655,0.0383644,0.0309988,3.09769,0.0704958,0.0618529,0.00875525,-0.0402374,-0.104061,0.324906,-0.00798713,0.014027,1.0157,0.0311067,-0.0587942,0.011927,-0.136047,-0.0742379,2.10116,-0.262866,-0.358368,0.0491655,0.368558,0.179523,3.09769,0.144635,0.160774,0.00875525,-0.109005,-0.067409,0.324906,-0.0297099,-0.0170096,0.489402,-0.0339428,-0.0949662
2.1621,0.00512482,0.00345141,0.051521,0.000665797,-0.000773956,3.31213,0.00128205,-0.000200501,0.00921669,-0.00308589,-0.00149166,0.343777,0.00119358,-0.000313789,0.517005,0.000102371,-0.00152569,1.07099,-0.000292056,-0.0017998,0.0131106,-0.0475581,0.0795604,0.051521,-0.288756,-0.360809,3.31213,0.0916362,-0.185447,0.00921669,0.156429,0.183599,0.343777,-0.111772,-0.125448,0.517005,-0.187035,-0.2546,1.07099,-0.484642,-0.364561,0.0131106,0.00522054,-0.00112895,2.1621,-0.0164771,-0.0149161,3.31213,0.00112582,-0.000450592,0.00921669,0.0045596,0.00185245,0.343777,0.00365272,0.000120065,0.517005,0.00216533,0.00240009,1.07099,0.0159769,0.00999447,0.0131106,0.330623,-0.100568,2.1621,-0.730804,-0.959314,0.051521,-0.0123653,-0.0804046,0.00921669,0.139715,0.232499,0.343777,0.286026,0.162337,0.517005,-0.0505763,0.479607,1.07099,1.86164,1.06319,0.0131106,0.00230359,-6.53742e-05,2.1621,0.00250988,0.00303132,0.051521,0.00163712,0.00125093,3.31213,0.00257928,0.00138314,0.343777,0.00183857,0.000392224,0.517005,-0.000547117,-0.00148602,1.07099,0.000210598,-2.11931e-05,0.0131106,0.0519243,0.00657437,2.1621,-0.0537835,-0.0510203,0.051521,0.00891599,0.016621,3.31213,0.0877495,0.0344796,0.00921669,-0.00651894,0.00915464,0.517005,0.0474281,0.0320305,1.07099,0.0061516,0.0241818,0.0131106,-0.0314257,-0.0407513,2.1621,-0.050966,-0.197638,0.051521,0.0207557,0.0331822,3.31213,0.105755,0.067054,0.00921669,-0.0347718,-0.109021,0.343777,-0.0385054,0.0157661,1.07099,0.00757108,-0.0610953,0.0131106,-0.197089,-0.0777083,2.1621,-0.256525,-0.367636,0.051521,0.400495,0.189955,3.31213,0.148468,0.174361,0.00921669,-0.207121,-0.0689519,0.343777,-0.0585959,-0.0156462,0.517005,-0.104487,-0.0979932
2.22303,0.00575819,0.00354511,0.0538766,0.000301565,-0.000815286,3.52656,0.00217859,-0.000221846,0.00967812,-0.00381082,-0.0015774,0.362648,-0.00235508,-0.000339304,0.544607,0.00293371,-0.00161192,1.12628,0.0013548,-0.00189616,0.0142942,-0.0113368,0.0862762,0.0538766,-0.303422,-0.377472,3.52656,0.103748,-0.197597,0.00967812,0.201517,0.192958,0.362648,-0.190657,-0.132905,0.544607,-0.290954,-0.268121,1.12628,-0.500186,-0.383006,0.0142942,0.00138315,-0.00120225,2.22303,-0.0186505,-0.0153284,3.52656,0.00284635,-0.00045854,0.00967812,0.00731567,0.00196719,0.362648,-0.00178698,0.000145349,0.544607,-0.00335825,0.00254153,1.12628,0.0142705,0.0105082,0.0142942,0.314841,-0.103748,2.22303,-0.579469,-0.984567,0.0538766,0.143162,-0.0810722,0.00967812,0.236011,0.24821,0.362648,0.357658,0.175281,0.544607,0.153262,0.507907,1.12628,1.88355,1.11939,0.0142942,-0.000297316,-0.000113119,2.22303,0.00293184,0.00310405,0.0538766,0.00151568,0.00128696,3.52656,0.00256635,0.00144187,0.362648,0.00107749,0.00038849,0.544607,-0.0022494,-0.0015869,1.12628,0.000453192,-4.50499e-05,0.0142942,0.0756527,0.00614244,2.22303,-0.0529958,-0.0527817,0.0538766,0.00819763,0.0168623,3.52656,0.0689774,0.0359505,0.00967812,-0.00285889,0.00904112,0.544607,0.0227649,0.0331059,1.12628,0.0209193,0.0248227,0.0142942,-0.00362013,-0.0431119,2.22303,-0.0373876,-0.202803,0.0538766,0.001125,0.0353656,3.52656,0.123848,0.0722551,0.00967812,-0.0650204,-0.113981,0.362648,-0.0649482,0.0175053,1.12628,-0.0132083,-0.0633963,0.0142942,-0.0260005,-0.0811786,2.22303,-0.251136,-0.376905,0.0538766,0.387938,0.200388,3.52656,0.190365,0.187949,0.00967812,-0.263193,-0.0704948,0.362648,-0.0418566,-0.0142829,0.544607,-0.180408,-0.10102
2.28397,0.00611003,0.00363881,0.0562321,-0.000223527,-0.000856617,3.741,0.00315039,-0.000243192,0.0101396,-0.00352401,-0.00166313,0.381519,-0.00480287,-0.000364819,0.572209,0.00414559,-0.00169814,1.18158,0.00235135,-0.00199252,0.0154778,0.0607458,0.092992,0.0562321,-0.308025,-0.394135,3.741,0.0769221,-0.209747,0.0101396,0.233795,0.202318,0.381519,-0.236801,-0.140363,0.572209,-0.383654,-0.281642,1.18158,-0.505912,-0.401452,0.0154778,-0.00431268,-0.00127556,2.28397,-0.0199661,-0.0157407,3.741,0.00108353,-0.000466489,0.0101396,0.0054245,0.00208192,0.381519,-0.00543646,0.000170633,0.572209,-0.00602647,0.00268297,1.18158,0.0132049,0.011022,0.0154778,0.0619817,-0.106928,2.28397,-0.474749,-1.00982,0.0562321,0.264481,-0.0817398,0.0101396,0.255097,0.263921,0.381519,0.390345,0.188225,0.572209,0.294159,0.536207,1.18158,1.86807,1.17559,0.0154778,-0.00176753,-0.000160865,2.28397,0.0032219,0.00317677,0.0562321,0.00139677,0.00132298,3.741,0.00243866,0.0015006,0.381519,0.000405443,0.000384756,0.572209,-0.00333404,-0.00168779,1.18158,0.000644735,-6.89067e-05,0.0154778,0.0614358,0.0057105,2.28397,-0.0504013,-0.0545432,0.0562321,0.00496431,0.0171036,3.741,0.0396334,0.0374215,0.0101396,0.0064927,0.00892761,0.572209,0.0036666,0.0341812,1.18158,0.0314485,0.0254635,0.0154778,-0.0481226,-0.0454725,2.28397,-0.0316943,-0.207968,0.0562321,-0.0166593,0.0375489,3.741,0.127165,0.0774561,0.0101396,-0.122422,-0.118941,0.381519,-0.0866541,0.0192444,1.18158,-0.026001,-0.0656974,0.0154778,0.072813,-0.084649,2.28397,-0.247369,-0.386173,0.0562321,0.348306,0.21082,3.741,0.264928,0.201536,0.0101396,-0.240934,-0.0720376,0.381519,-0.0053111,-0.0129195,0.572209,-0.217342,-0.104047
2.3449,0.00641952,0.00373251,0.0585877,-0.000646652,-0.000897947,3.95544,0.00398168,-0.000264537,0.010601,-0.00253746,-0.00174887,0.40039,-0.00493164,-0.000390334,0.599811,0.00335277,-0.00178436,1.23687,0.00273983,-0.00208888,0.0166614,0.116907,0.0997079,0.0585877,-0.321587,-0.410798,3.95544,0.0271324,-0.221897,0.010601,0.262121,0.211678,0.40039,-0.227515,-0.14782,0.599811,-0.422349,-0.295163,1.23687,-0.503052,-0.419897,0.0166614,-0.00807032,-0.00134886,2.3449,-0.0211539,-0.0161531,3.95544,-0.00219148,-0.000474437,0.010601,5.20085e-05,0.00219666,0.40039,-0.00565482,0.000195916,0.599811,-0.00494486,0.00282441,1.23687,0.0127599,0.0115358,0.0166614,-0.303908,-0.110108,2.3449,-0.377207,-1.03507,0.0585877,0.377751,-0.0824074,0.010601,0.209947,0.279632,0.40039,0.380055,0.201169,0.599811,0.265876,0.564506,1.23687,1.82065,1.2318,0.0166614,-0.00183371,-0.00020861,2.3449,0.00349167,0.00324949,0.0585877,0.00132315,0.00135901,3.95544,0.00222873,0.00155933,0.40039,0.000157501,0.000381022,0.599811,-0.00344225,-0.00178868,1.23687,0.000779705,-9.27635e-05,0.0166614,0.0165195,0.00527857,2.3449,-0.0475641,-0.0563047,0.0585877,0.00259602,0.0173449,3.95544,0.00964607,0.0388924,0.010601,0.0168906,0.0088141,0.599811,-0.00304964,0.0352566,1.23687,0.0381774,0.0261044,0.0166614,-0.127011,-0.0478331,2.3449,-0.0271961,-0.213133,0.0585877,-0.0281525,0.0397323,3.95544,0.124529,0.0826572,0.010601,-0.18961,-0.123901,0.40039,-0.102225,0.0209836,1.23687,-0.0310864,-0.0679985,0.0166614,0.0531479,-0.0881193,2.3449,-0.243843,-0.395442,0.0585877,0.310772,0.221252,3.95544,0.349617,0.215123,0.010601,-0.164751,-0.0735805,0.40039,0.0352562,-0.0115561,0.599811,-0.20404,-0.107074
2.40583,0.00649747,0.00382622,0.0609433,-0.000903634,-0.000939278,4.16987,0.00449999,-0.000285883,0.0110624,-0.0016022,-0.00183461,0.419261,-0.00351863,-0.00041585,0.627414,0.00147123,-0.00187058,1.29216,0.00267569,-0.00218524,0.017845,0.0928522,0.106424,0.0609433,-0.348333,-0.42746,4.16987,-0.0295142,-0.234047,0.0110624,0.303888,0.221037,0.419261,-0.179753,-0.155278,0.627414,-0.41809,-0.308684,1.29216,-0.494369,-0.438342,0.017845,-0.00577262,-0.00142217,2.40583,-0.0216487,-0.0165654,4.16987,-0.00511997,-0.000482385,0.0110624,-0.00516985,0.0023114,0.419261,-0.00373892,0.0002212,0.627414,-0.00179452,0.00296585,1.29216,0.012792,0.0120495,0.017845,-0.531168,-0.113287,2.40583,-0.319146,-1.06033,0.0609433,0.491558,-0.083075,0.0110624,0.162389,0.295342,0.419261,0.343196,0.214113,0.627414,0.166251,0.592806,1.29216,1.75098,1.288,0.017845,-0.00190029,-0.000256355,2.40583,0.00365009,0.00332222,0.0609433,0.00130136,0.00139504,4.16987,0.00197297,0.00161806,0.419261,0.00022708,0.000377287,0.627414,-0.00297629,-0.00188956,1.29216,0.000860979,-0.00011662,0.017845,-0.0347267,0.00484663,2.40583,-0.0434651,-0.0580661,0.0609433,0.00197477,0.0175863,4.16987,-0.0123241,0.0403633,0.0110624,0.0214779,0.00870058,0.627414,-0.000870394,0.0363319,1.29216,0.0423203,0.0267452,0.017845,-0.133101,-0.0501938,2.40583,-0.029251,-0.218298,0.0609433,-0.0329622,0.0419157,4.16987,0.124174,0.0878583,0.0110624,-0.241339,-0.128861,0.419261,-0.11048,0.0227227,1.29216,-0.0302571,-0.0702995,0.017845,-0.0121367,-0.0915896,2.40583,-0.241638,-0.40471,0.0609433,0.28399,0.231685,4.16987,0.423887,0.22871,0.0110624,-0.0951586,-0.0751234,0.419261,0.0726194,-0.0101927,0.627414,-0.161554,-0.110101
2.46677,0.00641636,0.00391992,0.0632988,-0.000998117,-0.000980608,4.38431,0.00457388,-0.000307228,0.0115239,-0.00129934,-0.00192035,0.438131,-0.00129904,-0.000441365,0.655016,-0.000586763,-0.0019568,1.34746,0.00225735,-0.00228159,0.0190287,0.0150863,0.113139,0.0632988,-0.387633,-0.444123,4.38431,-0.0838703,-0.246197,0.0115239,0.370793,0.230397,0.438131,-0.108909,-0.162736,0.655016,-0.380902,-0.322205,1.34746,-0.481905,-0.456787,0.0190287,0.000723281,-0.00149547,2.46677,-0.0216799,-0.0169778,4.38431,-0.00652792,-0.000490334,0.0115239,-0.00736935,0.00242613,0.438131,-0.000928915,0.000246484,0.655016,0.00174829,0.00310729,1.34746,0.013218,0.0125633,0.0190287,-0.533507,-0.116467,2.46677,-0.288752,-1.08558,0.0632988,0.605311,-0.0837426,0.0115239,0.160445,0.311053,0.438131,0.294486,0.227057,0.655016,0.0995562,0.621106,1.34746,1.66601,1.3442,0.0190287,-0.00221428,-0.000304101,2.46677,0.00373107,0.00339494,0.0632988,0.00133044,0.00143106,4.38431,0.00169482,0.00167679,0.438131,0.000512198,0.000373553,0.655016,-0.00233652,-0.00199045,1.34746,0.000884329,-0.000140477,0.0190287,-0.0692942,0.00441469,2.46677,-0.0386496,-0.0598276,0.0632988,0.00305278,0.0178276,4.38431,-0.0204819,0.0418342,0.0115239,0.0153557,0.00858707,0.655016,0.00692029,0.0374073,1.34746,0.0447725,0.0273861,0.0190287,-0.0644546,-0.0525544,2.46677,-0.0358523,-0.223463,0.0632988,-0.0313327,0.044099,4.38431,0.131228,0.0930594,0.0115239,-0.258444,-0.133821,0.438131,-0.10968,0.0244619,1.34746,-0.0245547,-0.0726006,0.0190287,-0.072829,-0.09506,2.46677,-0.240349,-0.413979,0.0632988,0.268148,0.242117,4.38431,0.474233,0.242297,0.0115239,-0.0789299,-0.0766663,0.438131,0.100096,-0.00882936,0.655016,-0.110581,-0.113128
2.5277,0.00620374,0.00401362,0.0656544,-0.000932939,-0.00102194,4.59874,0.00427272,-0.000328574,0.0119853,-0.00154253,-0.00200608,0.457002,0.000916411,-0.00046688,0.682618,-0.00198397,-0.00204302,1.40275,0.00162923,-0.00237795,0.0202123,-0.018317,0.119855,0.0656544,-0.438798,-0.460786,4.59874,-0.136142,-0.258347,0.0119853,0.450468,0.239757,0.457002,-0.0321354,-0.170193,0.682618,-0.323199,-0.335726,1.40275,-0.468256,-0.475232,0.0202123,0.00492617,-0.00156877,2.5277,-0.0213384,-0.0173901,4.59874,-0.00658572,-0.000498282,0.0119853,-0.00666001,0.00254087,0.457002,0.00142106,0.000271768,0.682618,0.00413247,0.00324873,1.40275,0.0139056,0.0130771,0.0202123,-0.35568,-0.119647,2.5277,-0.281697,-1.11084,0.0656544,0.71782,-0.0844102,0.0119853,0.19648,0.326764,0.457002,0.25003,0.240001,0.682618,0.156244,0.649405,1.40275,1.5748,1.4004,0.0202123,-0.00201101,-0.000351846,2.5277,0.0037472,0.00346766,0.0656544,0.00141026,0.00146709,4.59874,0.00141296,0.00173552,0.457002,0.000897412,0.000369819,0.682618,-0.00189796,-0.00209134,1.40275,0.00085177,-0.000164334,0.0202123,-0.0659636,0.00398276,2.5277,-0.0333698,-0.061589,0.0656544,0.00577825,0.0180689,4.59874,-0.0173289,0.0433052,0.0119853,0.00161555,0.00847356,0.682618,0.0168541,0.0384826,1.40275,0.0466756,0.0280269,0.0202123,-0.00415151,-0.054915,2.5277,-0.0462503,-0.228628,0.0656544,-0.0234344,0.0462824,4.59874,0.144455,0.0982604,0.0119853,-0.245549,-0.138781,0.457002,-0.0982246,0.026201,1.40275,-0.015634,-0.0749017,0.0202123,-0.102995,-0.0985303,2.5277,-0.239822,-0.423248,0.0656544,0.263507,0.25255,4.59874,0.503797,0.255884,0.0119853,-0.108616,-0.0782091,0.457002,0.110813,-0.00746599,0.682618,-0.0707827,-0.116155
2.58864,0.00587761,0.00410732,0.0680099,-0.000736762,-0.00106327,4.81318,0.00365799,-0.000349919,0.0124467,-0.00202714,-0.00209182,0.475873,0.00252289,-0.000492395,0.710221,-0.00280729,-0.00212924,1.45804,0.000908885,-0.00247431,0.0213959,0.0360788,0.126571,0.0680099,-0.499034,-0.477449,4.81318,-0.187553,-0.270497,0.0124467,0.522519,0.249116,0.475873,0.0366495,-0.177651,0.710221,-0.256226,-0.349247,1.45804,-0.456294,-0.493677,0.0213959,0.00384486,-0.00164208,2.58864,-0.0206862,-0.0178024,4.81318,-0.0055162,-0.00050623,0.0124467,-0.00413189,0.00265561,0.475873,0.00235408,0.000297052,0.710221,0.00547715,0.00339017,1.45804,0.014767,0.0135908,0.0213959,-0.0670643,-0.122827,2.58864,-0.295269,-1.13609,0.0680099,0.827636,-0.0850778,0.0124467,0.24478,0.342475,0.475873,0.220939,0.252945,0.710221,0.306098,0.677705,1.45804,1.48682,1.4566,0.0213959,-0.00102058,-0.000399591,2.58864,0.00370652,0.00354039,0.0680099,0.00153281,0.00150311,4.81318,0.0011449,0.00179425,0.475873,0.00128266,0.000366085,0.710221,-0.00165465,-0.00219223,1.45804,0.000749426,-0.000188191,0.0213959,-0.0237459,0.00355082,2.58864,-0.0278214,-0.0633505,0.0680099,0.00982423,0.0183103,4.81318,-0.00541124,0.0447761,0.0124467,-0.0139537,0.00836004,0.710221,0.0274332,0.0395579,1.45804,0.0492842,0.0286678,0.0213959,0.00133692,-0.0572756,2.58864,-0.0599647,-0.233793,0.0680099,-0.0104744,0.0484658,4.81318,0.162355,0.103461,0.0124467,-0.215305,-0.143741,0.475873,-0.0761944,0.0279402,1.45804,-0.00460396,-0.0772028,0.0213959,-0.0952768,-0.102001,2.58864,-0.23996,-0.432516,0.0680099,0.26869,0.262982,4.81318,0.516004,0.269472,0.0124467,-0.158991,-0.079752,0.475873,0.101655,-0.00610261,0.710221,-0.0424397,-0.119182
2.64957,0.00545286,0.00420102,0.0703655,-0.000439728,-0.0011046,5.02762,0.00278819,-0.000371265,0.0129082,-0.00248237,-0.00217756,0.494744,0.00333803,-0.00051791,0.737823,-0.00301334,-0.00221547,1.51333,0.000217784,-0.00257067,0.0225795,0.133921,0.133287,0.0703655,-0.565939,-0.494111,5.02762,-0.239643,-0.282647,0.0129082,0.570342,0.258476,0.494744,0.0899471,-0.185109,0.737823,-0.18595,-0.362768,1.51333,-0.446355,-0.512122,0.0225795,0.000138973,-0.00171538,2.64957,-0.0197761,-0.0182148,5.02762,-0.00353208,-0.000514179,0.0129082,-0.000814851,0.00277034,0.494744,0.00161485,0.000322336,0.737823,0.0056563,0.00353161,1.51333,0.0156415,0.0141046,0.0225795,0.237535,-0.126007,2.64957,-0.32729,-1.16134,0.0703655,0.934578,-0.0857454,0.0129082,0.283006,0.358185,0.494744,0.207397,0.265889,0.737823,0.546223,0.706005,1.51333,1.40472,1.5128,0.0225795,0.000212724,-0.000447337,2.64957,0.00361555,0.00361311,0.0703655,0.00168877,0.00153914,5.02762,0.000914527,0.00185298,0.494744,0.00161596,0.000362351,0.737823,-0.00162823,-0.00229311,1.51333,0.000616844,-0.000212047,0.0225795,0.0278835,0.00311889,2.64957,-0.0221859,-0.065112,0.0703655,0.014872,0.0185516,5.02762,0.0125531,0.046247,0.0129082,-0.0263846,0.00824653,0.737823,0.0379906,0.0406333,1.51333,0.0527654,0.0293086,0.0225795,-0.0332736,-0.0596362,2.64957,-0.0766037,-0.238958,0.0703655,0.00634364,0.0506491,5.02762,0.183294,0.108663,0.0129082,-0.179419,-0.148701,0.494744,-0.0445575,0.0296793,1.51333,0.00656161,-0.0795038,0.0225795,-0.0689735,-0.105471,2.64957,-0.240682,-0.441785,0.0703655,0.281739,0.273415,5.02762,0.514117,0.283059,0.0129082,-0.207589,-0.0812949,0.494744,0.0732162,-0.00473924,0.737823,-0.0285474,-0.122209
