aS_vs_dE_abscissa,aS_vs_dE_spline,aS_vs_dE_regression,aS_vs_dS_abscissa,aS_vs_dS_spline,aS_vs_dS_regression,aS_vs_initT_abscissa,aS_vs_initT_spline,aS_vs_initT_regression,aS_vs_lBt0_abscissa,aS_vs_lBt0_spline,aS_vs_lBt0_regression,aS_vs_lae_abscissa,aS_vs_lae_spline,aS_vs_lae_regression,aS_vs_lk_abscissa,aS_vs_lk_spline,aS_vs_lk_regression,aS_vs_lw_abscissa,aS_vs_lw_spline,aS_vs_lw_regression,dE_vs_aS_abscissa,dE_vs_aS_spline,dE_vs_aS_regression,dE_vs_dS_abscissa,dE_vs_dS_spline,dE_vs_dS_regression,dE_vs_initT_abscissa,dE_vs_initT_spline,dE_vs_initT_regression,dE_vs_lBt0_abscissa,dE_vs_lBt0_spline,dE_vs_lBt0_regression,dE_vs_lae_abscissa,dE_vs_lae_spline,dE_vs_lae_regression,dE_vs_lk_abscissa,dE_vs_lk_spline,dE_vs_lk_regression,dE_vs_lw_abscissa,dE_vs_lw_spline,dE_vs_lw_regression,dS_vs_aS_abscissa,dS_vs_aS_spline,dS_vs_aS_regression,dS_vs_dE_abscissa,dS_vs_dE_spline,dS_vs_dE_regression,dS_vs_initT_abscissa,dS_vs_initT_spline,dS_vs_initT_regression,dS_vs_lBt0_abscissa,dS_vs_lBt0_spline,dS_vs_lBt0_regression,dS_vs_lae_abscissa,dS_vs_lae_spline,dS_vs_lae_regression,dS_vs_lk_abscissa,dS_vs_lk_spline,dS_vs_lk_regression,dS_vs_lw_abscissa,dS_vs_lw_spline,dS_vs_lw_regression,initT_vs_aS_abscissa,initT_vs_aS_spline,initT_vs_aS_regression,initT_vs_dE_abscissa,initT_vs_dE_spline,initT_vs_dE_regression,initT_vs_dS_abscissa,initT_vs_dS_spline,initT_vs_dS_regression,initT_vs_lBt0_abscissa,initT_vs_lBt0_spline,initT_vs_lBt0_regression,initT_vs_lae_abscissa,initT_vs_lae_spline,initT_vs_lae_regression,initT_vs_lk_abscissa,initT_vs_lk_spline,initT_vs_lk_regression,initT_vs_lw_abscissa,initT_vs_lw_spline,initT_vs_lw_regression,lBt0_vs_aS_abscissa,lBt0_vs_aS_spline,lBt0_vs_aS_regression,lBt0_vs_dE_abscissa,lBt0_vs_dE_spline,lBt0_vs_dE_regression,lBt0_vs_dS_abscissa,lBt0_vs_dS_spline,lBt0_vs_dS_regression,lBt0_vs_initT_abscissa,lBt0_vs_initT_spline,lBt0_vs_initT_regression,lBt0_vs_lae_abscissa,lBt0_vs_lae_spline,lBt0_vs_lae_regression,lBt0_vs_lk_abscissa,lBt0_vs_lk_spline,lBt0_vs_lk_regression,lBt0_vs_lw_abscissa,lBt0_vs_lw_spline,lBt0_vs_lw_regression,lae_vs_aS_abscissa,lae_vs_aS_spline,lae_vs_aS_regression,lae_vs_dE_abscissa,lae_vs_dE_spline,lae_vs_dE_regression,lae_vs_dS_abscissa,lae_vs_dS_spline,lae_vs_dS_regression,lae_vs_initT_abscissa,lae_vs_initT_spline,lae_vs_initT_regression,lae_vs_lBt0_abscissa,lae_vs_lBt0_spline,lae_vs_lBt0_regression,lae_vs_lk_abscissa,lae_vs_lk_spline,lae_vs_lk_regression,lae_vs_lw_abscissa,lae_vs_lw_spline,lae_vs_lw_regression,lk_vs_aS_abscissa,lk_vs_aS_spline,lk_vs_aS_regression,lk_vs_dE_abscissa,lk_vs_dE_spline,lk_vs_dE_regression,lk_vs_dS_abscissa,lk_vs_dS_spline,lk_vs_dS_regression,lk_vs_initT_abscissa,lk_vs_initT_spline,lk_vs_initT_regression,lk_vs_lBt0_abscissa,lk_vs_lBt0_spline,lk_vs_lBt0_regression,lk_vs_lae_abscissa,lk_vs_lae_spline,lk_vs_lae_regression,lk_vs_lw_abscissa,lk_vs_lw_spline,lk_vs_lw_regression,lw_vs_aS_abscissa,lw_vs_aS_spline,lw_vs_aS_regression,lw_vs_dE_abscissa,lw_vs_dE_spline,lw_vs_dE_regression,lw_vs_dS_abscissa,lw_vs_dS_spline,lw_vs_dS_regression,lw_vs_initT_abscissa,lw_vs_initT_spline,lw_vs_initT_regression,lw_vs_lBt0_abscissa,lw_vs_lBt0_spline,lw_vs_lBt0_regression,lw_vs_lae_abscissa,lw_vs_lae_spline,lw_vs_lae_regression,lw_vs_lk_abscissa,lw_vs_lk_spline,lw_vs_lk_regression
1.0522,0.00319393,0.00120948,0.0128411,0.00395999,0.000751096,0.434962,0.0001016,0.000963145,0.00694238,5.50555e-07,0.000435425,0.0203677,-0.0001487,0.00082353,0.128213,0.00155231,0.000760539,0.155268,-0.000605338,0.000678385,0.0117793,-0.268345,-0.0569774,0.0128411,-0.197053,-0.131133,0.434962,-0.023443,-0.0985754,0.00694238,-0.169687,-0.0285219,0.0203677,-0.0551776,-0.0828218,0.128213,0.186451,-0.147111,0.155268,-0.242805,-0.160028,0.0117793,0.00202044,-0.0010225,1.0522,-0.00305655,-0.00308018,0.434962,0.00116856,-0.00106216,0.00694238,-0.00650817,-0.00143637,0.0203677,-0.00999716,-0.00085909,0.128213,-0.00210602,-0.00113578,0.155268,-0.00401434,-0.000154832,0.0117793,0.571937,0.187839,1.0522,-0.494091,-0.337197,0.0128411,-0.233307,-0.100908,0.00694238,1.03224,0.316656,0.0203677,-0.319308,-0.0118344,0.128213,-0.19464,-0.0625182,0.155268,-0.563104,0.131906,0.0117793,0.00236411,0.00027241,1.0522,0.00194827,0.000784643,0.0128411,0.000166655,0.000344569,0.434962,-0.00176093,0.000535538,0.0203677,0.000114999,0.000432958,0.128213,-0.000363357,0.00043605,0.155268,-0.000751513,0.000198348,0.0117793,0.0169805,0.0185063,1.0522,0.0432441,0.025119,0.0128411,-0.00600237,0.0232328,0.434962,0.0312037,0.0234344,0.00694238,0.00584625,0.0198958,0.128213,0.0401268,0.0259829,0.155268,0.0326224,0.0258641,0.0117793,0.110353,0.0243167,1.0522,-0.11485,-0.112126,0.0128411,0.0845766,0.0175008,0.434962,-0.00614988,0.0252747,0.00694238,0.0447329,0.0335194,0.0203677,0.0311829,0.0296282,0.155268,0.00695252,0.0285213,0.0117793,0.185727,-0.0332202,1.0522,-0.105679,-0.139828,0.0128411,0.0997657,0.00307471,0.434962,0.00465942,-0.00978005,0.00694238,0.0442512,-0.0740515,0.0203677,-0.0929257,-0.0215028,0.128213,-0.077486,-0.0223104
1.11422,0.00200111,0.00123167,0.0145417,0.00159198,0.000744586,0.656062,-0.000790346,0.00104134,0.00740375,0.000220462,0.000409356,0.0293719,0.00155387,0.000779613,0.157134,0.00197601,0.000747819,0.189217,-0.00159313,0.000654278,0.0127814,-0.289442,-0.0546304,0.0145417,0.0112549,-0.137142,0.656062,-0.0927602,-0.106364,0.00740375,-0.0747889,-0.024687,0.0293719,-0.197813,-0.0825124,0.157134,0.204541,-0.166151,0.189217,-0.256346,-0.174921,0.0127814,-0.00385067,-0.00103634,1.11422,-0.00377291,-0.00320092,0.656062,0.0029763,-0.00115586,0.00740375,-0.00323272,-0.0014764,0.0293719,-0.00455643,-0.000885176,0.157134,0.000148977,-0.00121404,0.189217,-0.000660902,-1.69431e-05,0.0127814,0.739614,0.206471,1.11422,-0.70788,-0.35474,0.0145417,-0.368176,-0.111412,0.00740375,1.20639,0.340226,0.0293719,0.259207,-0.0214846,0.157134,0.0366277,-0.0762004,0.189217,-0.539765,0.160427,0.0127814,0.00192989,0.000258335,1.11422,0.00250804,0.000804213,0.0145417,0.000936837,0.0003344,0.656062,-1.61025e-05,0.000588944,0.0293719,0.000729682,0.000418864,0.157134,0.000197209,0.000438855,0.189217,0.00124246,0.000154406,0.0127814,0.0110131,0.017963,1.11422,0.0627965,0.0251552,0.0145417,0.0224793,0.023081,0.656062,0.00552185,0.0229334,0.00740375,0.00869871,0.0195728,0.157134,0.0340892,0.0264339,0.189217,0.023906,0.0261351,0.0127814,0.0689174,0.0237663,1.11422,-0.118378,-0.119912,0.0145417,-0.0747619,0.0159078,0.656062,-0.0348723,0.0227903,0.00740375,-0.0119644,0.0337442,0.0293719,0.0183997,0.0312054,0.189217,-0.0171282,0.0281702,0.0127814,0.0497652,-0.034332,1.11422,-0.121798,-0.14632,0.0145417,-0.0479732,0.00606606,0.656062,-0.226899,-0.00426008,0.00740375,0.0580523,-0.0778049,0.0293719,3.56908e-05,-0.0204928,0.157134,-0.0758826,-0.0226845
1.17625,0.00086987,0.00125385,0.0162423,-0.000685585,0.000738075,0.877162,0.0036876,0.00111953,0.00786513,0.00129798,0.000383287,0.0383762,0.001731,0.000735697,0.186054,0.00435739,0.000735098,0.223167,-0.00197476,0.00063017,0.0137836,-0.277352,-0.0522834,0.0162423,0.0899289,-0.143151,0.877162,-0.0532678,-0.114153,0.00786513,0.0830066,-0.0208521,0.0383762,-0.0628781,-0.0822029,0.186054,-0.126282,-0.18519,0.223167,-0.144278,-0.189814,0.0137836,-0.00847249,-0.00105018,1.17625,-0.00521392,-0.00332166,0.877162,0.00255509,-0.00124957,0.00786513,-0.00104834,-0.00151644,0.0383762,0.00031568,-0.000911262,0.186054,0.000500422,-0.00129231,0.223167,0.00311517,0.000120946,0.0137836,0.648132,0.225103,1.17625,-0.810666,-0.372282,0.0162423,-0.178586,-0.121916,0.00786513,1.09054,0.363796,0.0383762,0.465675,-0.0311348,0.186054,0.315207,-0.0898826,0.223167,-0.201954,0.188949,0.0137836,0.000980676,0.00024426,1.17625,0.00257241,0.000823783,0.0162423,0.00080376,0.000324231,0.877162,0.00198397,0.00064235,0.0383762,0.00280541,0.00040477,0.186054,0.000513061,0.000441661,0.223167,0.00314174,0.000110463,0.0137836,0.00696286,0.0174196,1.17625,0.0674108,0.0251914,0.0162423,0.0448839,0.0229291,0.877162,0.00888183,0.0224323,0.00786513,0.00205578,0.0192498,0.186054,0.0137879,0.0268848,0.223167,0.00550205,0.026406,0.0137836,0.0143602,0.0232159,1.17625,-0.101742,-0.127699,0.0162423,-0.150903,0.0143149,0.877162,-0.052417,0.0203059,0.00786513,0.0156504,0.033969,0.0383762,0.0316884,0.0327825,0.223167,-0.0578768,0.0278192,0.0137836,-0.10204,-0.0354438,1.17625,-0.142512,-0.152812,0.0162423,-0.135576,0.00905741,0.877162,-0.177184,0.00125989,0.00786513,-0.105019,-0.0815583,0.0383762,0.111126,-0.0194828,0.186054,-0.0411175,-0.0230587
1.23827,7.12151e-05,0.00127603,0.017943,-0.00115158,0.000731565,1.09826,0.0035508,0.00119772,0.0083265,0.00200088,0.000357218,0.0473804,0.001329,0.00069178,0.214974,0.00493707,0.000722378,0.257117,-0.00117346,0.000606062,0.0147858,-0.261009,-0.0499364,0.017943,-0.161922,-0.14916,1.09826,-0.0502235,-0.121942,0.0083265,0.17215,-0.0170172,0.0473804,0.0895851,-0.0818935,0.214974,-0.309925,-0.204229,0.257117,-0.0914216,-0.204708,0.0147858,-0.00776476,-0.00106402,1.23827,-0.00697752,-0.0034424,1.09826,-0.00318983,-0.00134328,0.0083265,0.000385497,-0.00155648,0.0473804,-0.00167377,-0.000937348,0.214974,-0.00114635,-0.00137057,0.257117,0.00204357,0.000258835,0.0147858,0.41814,0.243736,1.23827,-0.796018,-0.389825,0.017943,0.404593,-0.13242,0.0083265,0.819221,0.387367,0.0473804,-0.173792,-0.040785,0.214974,0.596036,-0.103565,0.257117,0.672495,0.217471,0.0147858,0.00031211,0.000230185,1.23827,0.00219028,0.000843354,0.017943,0.000122997,0.000314063,1.09826,0.000788817,0.000695756,0.0473804,0.00174094,0.000390675,0.214974,0.00122661,0.000444466,0.257117,0.00223589,6.65205e-05,0.0147858,0.00363404,0.0168763,1.23827,0.0554166,0.0252276,0.017943,0.0329387,0.0227773,1.09826,0.0258346,0.0219313,0.0083265,-0.00356742,0.0189269,0.214974,0.0170985,0.0273358,0.257117,-0.0118378,0.026677,0.0147858,-0.0216142,0.0226655,1.23827,-0.0701717,-0.135485,0.017943,-0.0844925,0.0127219,1.09826,-0.00563474,0.0178214,0.0083265,0.0686218,0.0341938,0.0473804,-0.0225717,0.0343596,0.257117,-0.0470135,0.0274681,0.0147858,-0.139046,-0.0365556,1.23827,-0.15931,-0.159304,0.017943,-0.0489438,0.0120488,1.09826,-0.166848,0.00677986,0.0083265,-0.271589,-0.0853116,0.0473804,-0.0893946,-0.0184727,0.214974,-0.0226686,-0.0234329
1.3003,-0.000232252,0.00129822,0.0196436,-0.000649214,0.000725055,1.31936,0.00216568,0.00127591,0.00878787,0.00128746,0.000331149,0.0563847,-0.000237905,0.000647863,0.243895,0.00302447,0.000709658,0.291066,0.000426869,0.000581954,0.015788,-0.201181,-0.0475893,0.0196436,-0.49099,-0.155169,1.31936,0.0315367,-0.129731,0.00878787,0.0849052,-0.0131822,0.0563847,0.12192,-0.081584,0.243895,-0.236629,-0.223268,0.291066,-0.0946785,-0.219601,0.015788,-0.00513471,-0.00107786,1.3003,-0.00799704,-0.00356314,1.31936,-0.00479069,-0.00143699,0.00878787,0.0013641,-0.00159651,0.0563847,-0.005981,-0.000963434,0.243895,-0.0027562,-0.00144883,0.291066,-5.06463e-05,0.000396724,0.015788,0.19216,0.262368,1.3003,-0.716346,-0.407367,0.0196436,0.82904,-0.142924,0.00878787,0.514706,0.410937,0.0563847,-0.436261,-0.0504352,0.243895,0.708329,-0.117247,0.291066,0.560919,0.245992,0.015788,-5.3706e-05,0.00021611,1.3003,0.00175386,0.000862924,0.0196436,-0.000475532,0.000303894,1.31936,0.00124939,0.000749162,0.0563847,0.000384494,0.000376581,0.243895,0.00198785,0.000447271,0.291066,3.20598e-05,2.25779e-05,0.015788,0.00374054,0.016333,1.3003,0.034776,0.0252638,0.0196436,0.00779555,0.0226255,1.31936,0.00330878,0.0214302,0.00878787,0.000654947,0.0186039,0.243895,0.0441303,0.0277867,0.291066,-0.0110339,0.026948,0.015788,-0.0310824,0.0221151,1.3003,-0.0524328,-0.143272,0.0196436,0.0345638,0.011129,1.31936,0.0237122,0.015337,0.00878787,0.0951727,0.0344186,0.0563847,0.0151636,0.0359367,0.291066,0.0258365,0.0271171,0.015788,-0.100528,-0.0376674,1.3003,-0.160579,-0.165795,0.0196436,0.0846474,0.0150401,1.31936,-0.158117,0.0122998,0.00878787,-0.294278,-0.089065,0.0563847,-0.18789,-0.0174627,0.243895,-0.024679,-0.0238071
1.36232,8.22326e-05,0.0013204,0.0213442,-0.000498277,0.000718545,1.54046,0.00384473,0.00135411,0.00924925,-0.000373487,0.00030508,0.0653889,-0.00134843,0.000603946,0.272815,0.00149054,0.000696937,0.325016,0.0017713,0.000557846,0.0167902,-0.091214,-0.0452423,0.0213442,-0.57413,-0.161179,1.54046,0.10329,-0.13752,0.00924925,-0.106253,-0.0093473,0.0653889,0.0537116,-0.0812745,0.272815,-0.243069,-0.242308,0.325016,-0.0764078,-0.234495,0.0167902,-0.00293908,-0.0010917,1.36232,-0.00725585,-0.00368388,1.54046,2.98956e-05,-0.00153069,0.00924925,0.00192577,-0.00163655,0.0653889,-0.00555461,-0.00098952,0.272815,-0.000988477,-0.00152709,0.325016,0.000349242,0.000534614,0.0167902,0.0535797,0.281,1.36232,-0.628098,-0.42491,0.0213442,0.525653,-0.153427,0.00924925,0.248703,0.434507,0.0653889,0.263145,-0.0600854,0.272815,0.385966,-0.130929,0.325016,-1.23418,0.274514,0.0167902,-0.000171398,0.000202035,1.36232,0.00165405,0.000882495,0.0213442,-0.000316846,0.000293725,1.54046,0.00341497,0.000802568,0.0653889,0.00132854,0.000362487,0.272815,0.00145366,0.000450076,0.325016,-0.00111956,-2.13648e-05,0.0167902,0.00822322,0.0157896,1.36232,0.0140739,0.0252999,0.0213442,-0.000986278,0.0224737,1.54046,-0.00398397,0.0209292,0.00924925,0.0108312,0.018281,0.272815,0.0554855,0.0282377,0.325016,0.0134855,0.0272189,0.0167902,-0.016104,0.0215647,1.36232,-0.0762259,-0.151058,0.0213442,0.0823816,0.00953601,1.54046,0.0251275,0.0128526,0.00924925,0.0931784,0.0346434,0.0653889,0.159435,0.0375138,0.325016,0.114113,0.026766,0.0167902,-0.0297124,-0.0387792,1.36232,-0.1361,-0.172287,0.0213442,0.102071,0.0180315,1.54046,-0.0817801,0.0178198,0.00924925,-0.21009,-0.0928183,0.0653889,-0.0126513,-0.0164526,0.272815,-0.00356314,-0.0241812
1.42435,0.000824254,0.00134258,0.0230449,-0.000696125,0.000712035,1.76156,0.00284159,0.0014323,0.00971062,-0.0021474,0.000279012,0.0743931,0.00153913,0.00056003,0.301736,0.00140145,0.000684217,0.358966,0.000488403,0.000533738,0.0177923,0.0233028,-0.0428953,0.0230449,-0.443664,-0.167188,1.76156,-0.0261364,-0.145309,0.00971062,-0.283609,-0.00551238,0.0743931,0.0105482,-0.0809651,0.301736,-0.42439,-0.261347,0.358966,0.092689,-0.249388,0.0177923,-0.00140573,-0.00110554,1.42435,-0.00488527,-0.00380463,1.76156,0.00154932,-0.0016244,0.00971062,0.00192008,-0.00167659,0.0743931,-0.00148415,-0.00101561,0.301736,0.00393491,-0.00160536,0.358966,-0.00198263,0.000672503,0.0177923,-0.000734853,0.299632,1.42435,-0.561298,-0.442452,0.0230449,-0.217751,-0.163931,0.00971062,0.080239,0.458077,0.0743931,0.415835,-0.0697356,0.301736,-0.234607,-0.144611,0.358966,-0.763753,0.303036,0.0177923,-0.000140915,0.00018796,1.42435,0.00189743,0.000902065,0.0230449,0.00027524,0.000283557,1.76156,0.00208682,0.000855974,0.0743931,0.000854055,0.000348393,0.301736,-0.000158131,0.000452881,0.358966,0.000189885,-6.53074e-05,0.0177923,0.0151811,0.0152463,1.42435,-0.00203988,0.0253361,0.0230449,0.00655719,0.0223219,1.76156,0.0511998,0.0204282,0.00971062,0.0195553,0.017958,0.301736,0.0384691,0.0286886,0.358966,0.0159623,0.0274899,0.0177923,0.00900071,0.0210143,1.42435,-0.13599,-0.158844,0.0230449,0.0592759,0.00794306,1.76156,0.0520511,0.0103681,0.00971062,0.0734734,0.0348682,0.0743931,0.0793937,0.039091,0.358966,0.0308149,0.0264149,0.0177923,0.0386794,-0.0398909,1.42435,-0.0936252,-0.178779,0.0230449,0.0325327,0.0210228,1.76156,-0.157541,0.0233398,0.00971062,-0.102998,-0.0965717,0.0743931,-0.16182,-0.0154426,0.301736,0.0315688,-0.0245554
1.48637,0.00156728,0.00136477,0.0247455,-0.000755358,0.000705525,1.98266,0.00161312,0.00151049,0.010172,-0.00313976,0.000252943,0.0833974,0.00164998,0.000516113,0.330656,0.00123409,0.000671496,0.392915,-0.00162647,0.00050963,0.0187945,0.0921884,-0.0405483,0.0247455,-0.262003,-0.173197,1.98266,0.0140928,-0.153098,0.010172,-0.324267,-0.00167745,0.0833974,-0.0816452,-0.0806556,0.330656,-0.524832,-0.280386,0.392915,0.222888,-0.264281,0.0187945,-0.000589888,-0.00111938,1.48637,-0.00190784,-0.00392537,1.98266,-0.00229589,-0.00171811,0.010172,0.00122849,-0.00171662,0.0833974,-0.00109676,-0.00104169,0.330656,0.00674952,-0.00168362,0.392915,-0.00585933,0.000810392,0.0187945,0.0187993,0.318265,1.48637,-0.524896,-0.459995,0.0247455,-0.775815,-0.174435,0.010172,0.0642208,0.481647,0.0833974,0.655661,-0.0793858,0.330656,-0.436499,-0.158293,0.392915,1.01523,0.331557,0.0187945,-6.70829e-05,0.000173885,1.48637,0.00219979,0.000921635,0.0247455,0.000582397,0.000273388,1.98266,0.000798132,0.00090938,0.0833974,-0.000347655,0.000334299,0.330656,-0.000376372,0.000455687,0.392915,0.00215149,-0.00010925,0.0187945,0.0224613,0.0147029,1.48637,-0.0121269,0.0253723,0.0247455,0.0197918,0.0221701,1.98266,0.0599758,0.0199271,0.010172,0.0191928,0.017635,0.330656,0.0180748,0.0291396,0.392915,0.00510388,0.0277609,0.0187945,0.0287791,0.0204639,1.48637,-0.200948,-0.166631,0.0247455,0.00998433,0.00635012,1.98266,0.0238217,0.00788369,0.010172,0.0492245,0.035093,0.0833974,-0.0395924,0.0406681,0.392915,-0.12318,0.0260639,0.0187945,0.0703567,-0.0410027,1.48637,-0.0542704,-0.185271,0.0247455,-0.0223273,0.0240142,1.98266,-0.164558,0.0288597,0.010172,-0.063206,-0.100325,0.0833974,-0.0738333,-0.0144325,0.330656,-0.00613933,-0.0249296
1.5484,0.00187668,0.00138695,0.0264461,-0.000338765,0.000699015,2.20376,0.00159861,0.00158868,0.0106334,-0.00328253,0.000226874,0.0924016,0.000700441,0.000472196,0.359577,0.000137262,0.000658776,0.426865,-0.00215287,0.000485522,0.0197967,0.0674439,-0.0382013,0.0264461,-0.161501,-0.179206,2.20376,0.281013,-0.160887,0.0106334,-0.236534,0.00215748,0.0924016,-0.27365,-0.0803461,0.359577,-0.430912,-0.299425,0.426865,0.124447,-0.279175,0.0197967,-0.000533282,-0.00113322,1.5484,0.000662951,-0.00404611,2.20376,-0.00860606,-0.00181181,0.0106334,-1.27995e-05,-0.00175666,0.0924016,-0.00392578,-0.00106778,0.359577,0.00499619,-0.00176188,0.426865,-0.00820923,0.000948281,0.0197967,0.101161,0.336897,1.5484,-0.529129,-0.477537,0.0264461,-0.723711,-0.184939,0.0106334,0.175301,0.505217,0.0924016,0.246716,-0.089036,0.359577,-0.0261483,-0.171975,0.426865,1.8554,0.360079,0.0197967,-5.22425e-05,0.00015981,1.5484,0.00227085,0.000941206,0.0264461,0.000170491,0.000263219,2.20376,0.00153532,0.000962786,0.0924016,-0.000781669,0.000320204,0.359577,0.00146756,0.000458492,0.426865,0.00269676,-0.000153193,0.0197967,0.0279558,0.0141596,1.5484,-0.0144604,0.0254085,0.0264461,0.0293257,0.0220182,2.20376,-0.0046783,0.0194261,0.0106334,0.0109969,0.0173121,0.359577,0.0111755,0.0295906,0.426865,0.00405544,0.0280318,0.0197967,0.0283012,0.0199135,1.5484,-0.239799,-0.174417,0.0264461,-0.0266889,0.00475717,2.20376,-0.0714039,0.00539925,0.0106334,0.02848,0.0353178,0.0924016,0.00497504,0.0422452,0.426865,-0.191565,0.0257128,0.0197967,0.0326177,-0.0421145,1.5484,-0.0398185,-0.191763,0.0264461,0.00884688,0.0270055,2.20376,-0.0361383,0.0343797,0.0106334,-0.0933821,-0.104078,0.0924016,0.117662,-0.0134225,0.359577,-0.125378,-0.0253037
1.61042,0.00147886,0.00140913,0.0281468,0.000342411,0.000692505,2.42486,0.00133213,0.00166687,0.0110947,-0.00285349,0.000200805,0.101406,0.00234522,0.000428279,0.388497,-0.00107601,0.000646056,0.460815,-0.000486706,0.000461414,0.0207989,-0.0473513,-0.0358543,0.0281468,-0.143617,-0.185215,2.42486,0.291876,-0.168676,0.0110947,-0.0858257,0.00599241,0.101406,-0.451108,-0.0800367,0.388497,-0.333988,-0.318465,0.460815,-0.202791,-0.294068,0.0207989,-0.00100017,-0.00114706,1.61042,0.00202834,-0.00416685,2.42486,-0.00904195,-0.00190552,0.0110947,-0.00164575,-0.0017967,0.101406,-0.00505225,-0.00109386,0.388497,0.00187308,-0.00184014,0.460815,-0.00766358,0.00108617,0.0207989,0.237344,0.355529,1.61042,-0.576923,-0.49508,0.0281468,-0.357161,-0.195443,0.0110947,0.367591,0.528787,0.101406,-1.02838,-0.0986862,0.388497,0.225951,-0.185658,0.460815,1.16942,0.388601,0.0207989,-0.000123625,0.000145734,1.61042,0.00191743,0.000960776,0.0281468,-0.000406808,0.000253051,2.42486,0.00249874,0.00101619,0.101406,-8.85694e-05,0.00030611,0.388497,0.00267295,0.000461297,0.460815,0.00135012,-0.000197135,0.0207989,0.0303939,0.0136163,1.61042,-0.00840555,0.0254447,0.0281468,0.0323923,0.0218664,2.42486,-0.0271893,0.018925,0.0110947,0.000358453,0.0169891,0.388497,0.0122865,0.0300415,0.460815,0.0190531,0.0283028,0.0207989,0.00536257,0.0193631,1.61042,-0.231527,-0.182204,0.0281468,-0.0422767,0.00316422,2.42486,-0.125212,0.00291482,0.0110947,0.0167172,0.0355426,0.101406,0.164963,0.0438223,0.460815,-0.133477,0.0253618,0.0207989,-0.0698242,-0.0432263,1.61042,-0.063799,-0.198255,0.0281468,0.085292,0.0299969,2.42486,-0.00041986,0.0398997,0.0110947,-0.153471,-0.107832,0.101406,0.0633551,-0.0124125,0.388497,-0.195588,-0.0256779
1.67245,0.00065402,0.00143132,0.0298474,0.000985622,0.000685995,2.64596,0.000834218,0.00174507,0.0115561,-0.00226352,0.000174736,0.11041,0.00293891,0.000384363,0.417417,-0.00133849,0.000633335,0.494764,0.0018094,0.000437307,0.0218011,-0.167924,-0.0335073,0.0298474,-0.182779,-0.191225,2.64596,0.0136395,-0.176464,0.0115561,0.0433216,0.00982734,0.11041,-0.379456,-0.0797272,0.417417,-0.404898,-0.337504,0.494764,-0.464954,-0.308962,0.0218011,-0.00133361,-0.00116089,1.67245,0.0022102,-0.00428759,2.64596,-0.00385225,-0.00199923,0.0115561,-0.0034289,-0.00183673,0.11041,-0.00253731,-0.00111995,0.417417,0.000337496,-0.00191841,0.494764,-0.0044117,0.00122406,0.0218011,0.412926,0.374161,1.67245,-0.650129,-0.512622,0.0298474,-0.086295,-0.205947,0.0115561,0.57622,0.552358,0.11041,-1.12989,-0.108336,0.417417,-0.303229,-0.19934,0.494764,0.0885175,0.417123,0.0218011,-0.000195412,0.000131659,1.67245,0.00128819,0.000980347,0.0298474,-0.00046638,0.000242882,2.64596,0.00280053,0.0010696,0.11041,0.000823276,0.000292016,0.417417,0.000926818,0.000464102,0.494764,-0.000419809,-0.000241078,0.0218011,0.0301942,0.0130729,1.67245,0.00371977,0.0254809,0.0298474,0.0279413,0.0217146,2.64596,0.0115989,0.018424,0.0115561,-0.00620832,0.0166661,0.417417,0.014255,0.0304925,0.494764,0.038866,0.0285738,0.0218011,-0.0220163,0.0188127,1.67245,-0.191176,-0.18999,0.0298474,-0.0354249,0.00157127,2.64596,-0.10784,0.000430386,0.0115561,0.0184712,0.0357674,0.11041,0.18034,0.0453994,0.494764,-0.0370665,0.0250107,0.0218011,-0.174011,-0.0443381,1.67245,-0.111782,-0.204747,0.0298474,0.14807,0.0329882,2.64596,-0.0786833,0.0454197,0.0115561,-0.192884,-0.111585,0.11041,0.0207182,-0.0114024,0.417417,-0.107763,-0.0260521
